Project Name,File,Framework,Mock Method,# of Invocations,% of Invocations
camel,SmppConsumerTest.java,mockito,when,9,12.86
camel,SmppConsumerTest.java,mockito,reset,1,1.43
camel,SmppConsumerTest.java,mockito,mock,5,7.140000000000001
camel,SmppConsumerTest.java,mockito,verify,8,11.43
camel,SmppConsumerTest.java,mockito,isA,3,4.29
camel,SmppSubmitSmCommandTest.java,mockito,isNull,30,3.7199999999999998
camel,SmppSubmitSmCommandTest.java,mockito,any,2,0.25
camel,SmppSubmitSmCommandTest.java,mockito,eq,308,38.21
camel,SmppSubmitSmCommandTest.java,mockito,argThat,1,0.12
camel,SmppSubmitSmCommandTest.java,mockito,when,19,2.36
camel,SmppSubmitSmCommandTest.java,mockito,mock,1,0.12
camel,SmppProducerLazySessionCreationTest.java,mockito,when,16,19.28
camel,SmppProducerLazySessionCreationTest.java,mockito,mock,10,12.049999999999999
camel,SmppProducerLazySessionCreationTest.java,mockito,verify,5,6.02
camel,SmppProducerLazySessionCreationTest.java,mockito,isA,1,1.2
camel,SmppSubmitMultiCommandTest.java,mockito,isNull,18,2.9899999999999998
camel,SmppSubmitMultiCommandTest.java,mockito,any,2,0.33
camel,SmppSubmitMultiCommandTest.java,mockito,eq,193,32.01
camel,SmppSubmitMultiCommandTest.java,mockito,thenReturn,13,2.16
camel,SmppSubmitMultiCommandTest.java,mockito,when,13,2.16
camel,SmppSubmitMultiCommandTest.java,mockito,mock,1,0.16999999999999998
camel,SmppQuerySmCommandTest.java,mockito,thenReturn,2,4.08
camel,SmppQuerySmCommandTest.java,mockito,when,2,4.08
camel,SmppQuerySmCommandTest.java,mockito,mock,1,2.04
camel,SmppCancelSmCommandTest.java,mockito,mock,1,2.56
camel,SmppCancelSmCommandTest.java,mockito,verify,2,5.13
camel,SmppProducerTest.java,mockito,when,9,14.29
camel,SmppProducerTest.java,mockito,mock,5,7.9399999999999995
camel,SmppProducerTest.java,mockito,verify,7,11.110000000000001
camel,SmppProducerTest.java,mockito,isA,2,3.17
camel,ProducerTest.java,mockito,thenReturn,4,4.82
camel,ProducerTest.java,mockito,when,8,9.64
camel,ProducerTest.java,mockito,anyString,2,2.41
camel,ProducerTest.java,mockito,isA,1,1.2
camel,ConsumerStreamingTest.java,mockito,any,2,6.67
camel,ConsumerStreamingTest.java,mockito,thenReturn,2,6.67
camel,ConsumerStreamingTest.java,mockito,when,4,13.33
camel,ConsumerStreamingTest.java,mockito,anyString,1,3.3300000000000005
camel,ConsumerTest.java,mockito,any,2,5.71
camel,ConsumerTest.java,mockito,thenReturn,2,5.71
camel,ConsumerTest.java,mockito,when,4,11.43
camel,ConsumerTest.java,mockito,anyString,1,2.86
camel,RawProducerTest.java,mockito,thenReturn,4,7.84
camel,RawProducerTest.java,mockito,when,8,15.690000000000001
camel,RawProducerTest.java,mockito,anyString,2,3.92
camel,RawProducerTest.java,mockito,isA,1,1.96
camel,SpringBatchEndpointTest.java,mockito,any,7,3.6799999999999997
camel,SpringBatchEndpointTest.java,mockito,forClass,5,2.63
camel,SpringBatchEndpointTest.java,mockito,capture,5,2.63
camel,SpringBatchEndpointTest.java,mockito,getValue,5,2.63
camel,SpringBatchEndpointTest.java,mockito,eq,5,2.63
camel,SpringBatchEndpointTest.java,mockito,thenReturn,4,2.11
camel,SpringBatchEndpointTest.java,mockito,when,4,2.11
camel,SpringBatchEndpointTest.java,mockito,mock,4,2.11
camel,SpringBatchEndpointTest.java,mockito,verify,6,3.16
camel,SpringLdapTestConfiguration.java,mockito,mock,1,100.0
camel,SpringLdapComponentTest.java,mockito,any,4,6.9
camel,SpringLdapComponentTest.java,mockito,capture,1,1.72
camel,SpringLdapComponentTest.java,mockito,getValue,1,1.72
camel,SpringLdapComponentTest.java,mockito,when,1,1.72
camel,SpringLdapComponentTest.java,mockito,verify,3,5.17
camel,SpringLdapProducerTest.java,mockito,any,2,2.27
camel,SpringLdapProducerTest.java,mockito,isNull,1,1.1400000000000001
camel,SpringLdapProducerTest.java,mockito,eq,10,11.360000000000001
camel,SpringLdapProducerTest.java,mockito,thenReturn,1,1.1400000000000001
camel,SpringLdapProducerTest.java,mockito,when,9,10.23
camel,SpringLdapProducerTest.java,mockito,mock,1,1.1400000000000001
camel,SpringLdapProducerTest.java,mockito,verify,6,6.819999999999999
camel,RedisKeyTest.java,mockito,any,6,4.760000000000001
camel,RedisKeyTest.java,mockito,anyLong,2,1.59
camel,RedisKeyTest.java,mockito,thenReturn,1,0.79
camel,RedisKeyTest.java,mockito,when,13,10.32
camel,RedisKeyTest.java,mockito,anyInt,1,0.79
camel,RedisKeyTest.java,mockito,verify,15,11.899999999999999
camel,RedisKeyTest.java,mockito,anyString,12,9.520000000000001
camel,RedisConsumerTest.java,mockito,any,1,7.140000000000001
camel,RedisConsumerTest.java,mockito,verify,1,7.140000000000001
camel,RedisStringTest.java,mockito,any,3,2.4
camel,RedisStringTest.java,mockito,anyLong,6,4.8
camel,RedisStringTest.java,mockito,when,12,9.6
camel,RedisStringTest.java,mockito,verify,18,14.399999999999999
camel,RedisStringTest.java,mockito,anyString,10,8.0
camel,RedisGeoTest.java,mockito,any,2,5.0
camel,RedisGeoTest.java,mockito,eq,5,12.5
camel,RedisGeoTest.java,mockito,when,1,2.5
camel,RedisGeoTest.java,mockito,verify,12,30.0
camel,RedisListTest.java,mockito,any,3,1.9900000000000002
camel,RedisListTest.java,mockito,anyLong,7,4.64
camel,RedisListTest.java,mockito,when,16,10.6
camel,RedisListTest.java,mockito,anyString,25,16.56
camel,RedisListTest.java,mockito,verify,17,11.26
camel,RedisSortedSetTest.java,mockito,any,1,0.65
camel,RedisSortedSetTest.java,mockito,anyLong,8,5.19
camel,RedisSortedSetTest.java,mockito,when,14,9.09
camel,RedisSortedSetTest.java,mockito,anyDouble,8,5.19
camel,RedisSortedSetTest.java,mockito,anyString,17,11.04
camel,RedisSortedSetTest.java,mockito,verify,17,11.04
camel,RedisTransactionTest.java,mockito,verify,5,31.25
camel,RedisSetTest.java,mockito,any,3,2.44
camel,RedisSetTest.java,mockito,anySet,3,2.44
camel,RedisSetTest.java,mockito,when,11,8.94
camel,RedisSetTest.java,mockito,anyString,10,8.129999999999999
camel,RedisSetTest.java,mockito,verify,14,11.379999999999999
camel,RedisHashTest.java,mockito,anyLong,1,1.01
camel,RedisHashTest.java,mockito,when,10,10.100000000000001
camel,RedisHashTest.java,mockito,anyList,1,1.01
camel,RedisHashTest.java,mockito,verify,12,12.120000000000001
camel,RedisHashTest.java,mockito,anyString,14,14.14
camel,RedisConnectionTest.java,mockito,any,3,15.790000000000001
camel,RedisConnectionTest.java,mockito,when,2,10.530000000000001
camel,RedisConnectionTest.java,mockito,verify,2,10.530000000000001
camel,RedisIdempotentRepositoryTest.java,mockito,thenReturn,2,8.0
camel,RedisIdempotentRepositoryTest.java,mockito,when,3,12.0
camel,RedisIdempotentRepositoryTest.java,mockito,verify,4,16.0
camel,RedisStringIdempotentRepositoryTest.java,mockito,when,1,4.0
camel,RedisStringIdempotentRepositoryTest.java,mockito,verify,4,16.0
camel,ConsumerExceptionPropagationRouteTest.java,springframework,sendRequest,1,6.67
camel,ConsumerExceptionPropagationRouteTest.java,springframework,createClient,1,6.67
camel,MessageFilterResolvingTest.java,smock,createServer,1,6.25
camel,MessageFilterResolvingTest.java,smock,expect,3,18.75
camel,MessageFilterResolvingTest.java,smock,soapHeader,5,31.25
camel,MessageFilterResolvingDefaultsTest.java,smock,createServer,1,9.09
camel,MessageFilterResolvingDefaultsTest.java,smock,expect,1,9.09
camel,MessageFilterResolvingDefaultsTest.java,smock,soapHeader,3,27.27
camel,RestSwaggerSupportTest.java,mockito,verifyNoMoreInteractions,4,5.71
camel,RestSwaggerSupportTest.java,mockito,spy,4,5.71
camel,RestSwaggerSupportTest.java,mockito,verify,8,11.43
camel,AbstractSpanDecoratorTest.java,mockito,when,7,10.94
camel,AbstractSpanDecoratorTest.java,mockito,mock,6,9.379999999999999
camel,AbstractHttpSpanDecoratorTest.java,mockito,when,34,19.77
camel,AbstractHttpSpanDecoratorTest.java,mockito,mock,34,19.77
camel,RestSpanDecoratorTest.java,mockito,when,6,15.0
camel,RestSpanDecoratorTest.java,mockito,mock,5,12.5
camel,MongoDBSpanDecoratorTest.java,mockito,when,2,6.25
camel,MongoDBSpanDecoratorTest.java,mockito,mock,2,6.25
camel,JdbcSpanDecoratorTest.java,mockito,when,3,14.29
camel,JdbcSpanDecoratorTest.java,mockito,mock,3,14.29
camel,ElasticsearchSpanDecoratorTest.java,mockito,when,3,11.110000000000001
camel,ElasticsearchSpanDecoratorTest.java,mockito,mock,4,14.81
camel,SqlSpanDecoratorTest.java,mockito,when,3,14.29
camel,SqlSpanDecoratorTest.java,mockito,mock,3,14.29
camel,CqlSpanDecoratorTest.java,mockito,when,5,10.639999999999999
camel,CqlSpanDecoratorTest.java,mockito,mock,6,12.770000000000001
camel,KafkaSpanDecoratorTest.java,mockito,when,14,17.72
camel,KafkaSpanDecoratorTest.java,mockito,mock,11,13.919999999999998
camel,StompSpanDecoratorTest.java,mockito,when,1,16.669999999999998
camel,StompSpanDecoratorTest.java,mockito,mock,1,16.669999999999998
camel,JmsSpanDecoratorTest.java,mockito,when,2,20.0
camel,JmsSpanDecoratorTest.java,mockito,mock,2,20.0
camel,AbstractMessagingSpanDecoratorTest.java,mockito,when,3,12.5
camel,AbstractMessagingSpanDecoratorTest.java,mockito,mock,4,16.669999999999998
camel,CometdSpanDecoratorTest.java,mockito,when,1,16.669999999999998
camel,CometdSpanDecoratorTest.java,mockito,mock,1,16.669999999999998
camel,TimerSpanDecoratorTest.java,mockito,when,1,16.669999999999998
camel,TimerSpanDecoratorTest.java,mockito,mock,1,16.669999999999998
camel,IronmqSpanDecoratorTest.java,mockito,when,2,20.0
camel,IronmqSpanDecoratorTest.java,mockito,mock,2,20.0
camel,WeatherQueryTest.java,mockito,when,1,0.6799999999999999
camel,Web3jConsumerReplyBlocksObservableMockTest.java,mockito,any,18,28.12
camel,Web3jConsumerReplyBlocksObservableMockTest.java,mockito,getArguments,3,4.6899999999999995
camel,Web3jConsumerReplyBlocksObservableMockTest.java,mockito,thenReturn,3,4.6899999999999995
camel,Web3jConsumerReplyBlocksObservableMockTest.java,mockito,when,6,9.379999999999999
camel,Web3jConsumerReplyBlocksObservableMockTest.java,mockito,thenAnswer,3,4.6899999999999995
camel,Web3jConsumerPendingTransactionObservableMockTest.java,mockito,any,9,16.36
camel,Web3jConsumerPendingTransactionObservableMockTest.java,mockito,getArguments,3,5.45
camel,Web3jConsumerPendingTransactionObservableMockTest.java,mockito,thenReturn,3,5.45
camel,Web3jConsumerPendingTransactionObservableMockTest.java,mockito,when,6,10.91
camel,Web3jConsumerPendingTransactionObservableMockTest.java,mockito,thenAnswer,3,5.45
camel,Web3jConsumerCatchUpToLatestBlocksObservableMockTest.java,mockito,any,15,24.59
camel,Web3jConsumerCatchUpToLatestBlocksObservableMockTest.java,mockito,getArguments,3,4.92
camel,Web3jConsumerCatchUpToLatestBlocksObservableMockTest.java,mockito,thenReturn,3,4.92
camel,Web3jConsumerCatchUpToLatestBlocksObservableMockTest.java,mockito,when,6,9.84
camel,Web3jConsumerCatchUpToLatestBlocksObservableMockTest.java,mockito,thenAnswer,3,4.92
camel,Web3jConsumerCatchUpToLatestTransactionsObservableMockTest.java,mockito,any,12,20.69
camel,Web3jConsumerCatchUpToLatestTransactionsObservableMockTest.java,mockito,getArguments,3,5.17
camel,Web3jConsumerCatchUpToLatestTransactionsObservableMockTest.java,mockito,thenReturn,3,5.17
camel,Web3jConsumerCatchUpToLatestTransactionsObservableMockTest.java,mockito,when,6,10.34
camel,Web3jConsumerCatchUpToLatestTransactionsObservableMockTest.java,mockito,thenAnswer,3,5.17
camel,Web3jMockTestSupport.java,mockito,initMocks,1,20.0
camel,Web3jProducerTest.java,mockito,any,61,5.76
camel,Web3jProducerTest.java,mockito,thenReturn,130,12.280000000000001
camel,Web3jProducerTest.java,mockito,when,192,18.13
camel,Web3jProducerTest.java,mockito,anyBoolean,2,0.19
camel,Web3jProducerTest.java,mockito,mock,71,6.7
camel,Web3jProducerTest.java,mockito,verify,1,0.09
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewBlocksObservableMockTest.java,mockito,any,15,24.59
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewBlocksObservableMockTest.java,mockito,getArguments,3,4.92
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewBlocksObservableMockTest.java,mockito,thenReturn,3,4.92
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewBlocksObservableMockTest.java,mockito,when,6,9.84
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewBlocksObservableMockTest.java,mockito,thenAnswer,3,4.92
camel,Web3jConsumerReplyTransactionsObservableMockTest.java,mockito,any,15,24.59
camel,Web3jConsumerReplyTransactionsObservableMockTest.java,mockito,getArguments,3,4.92
camel,Web3jConsumerReplyTransactionsObservableMockTest.java,mockito,thenReturn,3,4.92
camel,Web3jConsumerReplyTransactionsObservableMockTest.java,mockito,when,6,9.84
camel,Web3jConsumerReplyTransactionsObservableMockTest.java,mockito,thenAnswer,3,4.92
camel,Web3jConsumerTransactionObservableMockTest.java,mockito,any,9,16.36
camel,Web3jConsumerTransactionObservableMockTest.java,mockito,getArguments,3,5.45
camel,Web3jConsumerTransactionObservableMockTest.java,mockito,thenReturn,3,5.45
camel,Web3jConsumerTransactionObservableMockTest.java,mockito,when,6,10.91
camel,Web3jConsumerTransactionObservableMockTest.java,mockito,thenAnswer,3,5.45
camel,Web3jConsumerEthBlockHashObservableMockTest.java,mockito,any,9,16.36
camel,Web3jConsumerEthBlockHashObservableMockTest.java,mockito,getArguments,3,5.45
camel,Web3jConsumerEthBlockHashObservableMockTest.java,mockito,when,6,10.91
camel,Web3jConsumerEthBlockHashObservableMockTest.java,mockito,thenAnswer,3,5.45
camel,Web3jQuorumProducerTest.java,mockito,any,6,3.75
camel,Web3jQuorumProducerTest.java,mockito,thenReturn,21,13.13
camel,Web3jQuorumProducerTest.java,mockito,when,30,18.75
camel,Web3jQuorumProducerTest.java,mockito,mock,10,6.25
camel,Web3jConsumerEthLogObservableMockTest.java,mockito,any,12,20.69
camel,Web3jConsumerEthLogObservableMockTest.java,mockito,getArguments,3,5.17
camel,Web3jConsumerEthLogObservableMockTest.java,mockito,thenReturn,3,5.17
camel,Web3jConsumerEthLogObservableMockTest.java,mockito,when,6,10.34
camel,Web3jConsumerEthLogObservableMockTest.java,mockito,thenAnswer,3,5.17
camel,Web3jConsumerBlockObservableMockTest.java,mockito,any,12,20.69
camel,Web3jConsumerBlockObservableMockTest.java,mockito,getArguments,3,5.17
camel,Web3jConsumerBlockObservableMockTest.java,mockito,thenReturn,3,5.17
camel,Web3jConsumerBlockObservableMockTest.java,mockito,when,6,10.34
camel,Web3jConsumerBlockObservableMockTest.java,mockito,thenAnswer,3,5.17
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewTransactionsObservableMockTest.java,mockito,any,12,20.69
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewTransactionsObservableMockTest.java,mockito,getArguments,3,5.17
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewTransactionsObservableMockTest.java,mockito,thenReturn,3,5.17
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewTransactionsObservableMockTest.java,mockito,when,6,10.34
camel,Web3jConsumerCatchUpToLatestAndSubscribeToNewTransactionsObservableMockTest.java,mockito,thenAnswer,3,5.17
camel,Web3jConsumerEthPendingTransactionHashObservableMockTest.java,mockito,any,9,16.36
camel,Web3jConsumerEthPendingTransactionHashObservableMockTest.java,mockito,getArguments,3,5.45
camel,Web3jConsumerEthPendingTransactionHashObservableMockTest.java,mockito,when,6,10.91
camel,Web3jConsumerEthPendingTransactionHashObservableMockTest.java,mockito,thenAnswer,3,5.45
camel,MemoryWebsocketStoreTest.java,mockito,when,3,3.19
camel,DefaultWebsocketTest.java,mockito,verifyNoMoreInteractions,4,6.78
camel,DefaultWebsocketTest.java,mockito,inOrder,4,6.78
camel,DefaultWebsocketTest.java,mockito,verify,4,6.78
camel,DefaultWebsocketTest.java,mockito,times,4,6.78
camel,DefaultWebsocketTest.java,mockito,when,1,1.69
camel,WebsocketComponentServletTest.java,mockito,verifyNoMoreInteractions,2,5.88
camel,WebsocketComponentServletTest.java,mockito,inOrder,2,5.88
camel,WebsocketComponentServletTest.java,mockito,verify,2,5.88
camel,WebsocketComponentServletTest.java,mockito,times,1,2.94
camel,WebsocketComponentServletTest.java,mockito,when,1,2.94
camel,WebsocketSubprotocolNegotiationTest.java,mockito,any,6,8.57
camel,WebsocketSubprotocolNegotiationTest.java,mockito,never,1,1.43
camel,WebsocketSubprotocolNegotiationTest.java,mockito,eq,1,1.43
camel,WebsocketSubprotocolNegotiationTest.java,mockito,when,6,8.57
camel,WebsocketSubprotocolNegotiationTest.java,mockito,mock,8,11.43
camel,WebsocketSubprotocolNegotiationTest.java,mockito,verify,2,2.86
camel,WebsocketSubprotocolNegotiationTest.java,mockito,anyString,1,1.43
camel,WebsocketEndpointTest.java,mockito,isNull,1,2.3800000000000003
camel,WebsocketEndpointTest.java,mockito,forClass,3,7.140000000000001
camel,WebsocketEndpointTest.java,mockito,verifyNoMoreInteractions,2,4.760000000000001
camel,WebsocketEndpointTest.java,mockito,inOrder,2,4.760000000000001
camel,WebsocketEndpointTest.java,mockito,eq,2,4.760000000000001
camel,WebsocketEndpointTest.java,mockito,verify,2,4.760000000000001
camel,WebsocketEndpointTest.java,mockito,times,2,4.760000000000001
camel,WebsocketProducerTest.java,mockito,verifyNoMoreInteractions,10,2.65
camel,WebsocketProducerTest.java,mockito,inOrder,10,2.65
camel,WebsocketProducerTest.java,mockito,verify,62,16.400000000000002
camel,WebsocketProducerTest.java,mockito,thenReturn,16,4.2299999999999995
camel,WebsocketProducerTest.java,mockito,times,62,16.400000000000002
camel,WebsocketProducerTest.java,mockito,when,49,12.959999999999999
camel,WebsocketComponentTest.java,mockito,forClass,2,1.48
camel,WebsocketComponentTest.java,mockito,capture,1,0.74
camel,WebsocketComponentTest.java,mockito,verifyNoMoreInteractions,1,0.74
camel,WebsocketComponentTest.java,mockito,getValue,1,0.74
camel,WebsocketComponentTest.java,mockito,inOrder,1,0.74
camel,WebsocketComponentTest.java,mockito,eq,2,1.48
camel,WebsocketComponentTest.java,mockito,verify,2,1.48
camel,WebsocketComponentTest.java,mockito,times,2,1.48
camel,WebsocketComponentTest.java,mockito,when,1,0.74
camel,WebsocketConsumerTest.java,mockito,any,2,1.7999999999999998
camel,WebsocketConsumerTest.java,mockito,doThrow,2,1.7999999999999998
camel,WebsocketConsumerTest.java,mockito,verifyNoMoreInteractions,3,2.7
camel,WebsocketConsumerTest.java,mockito,inOrder,3,2.7
camel,WebsocketConsumerTest.java,mockito,eq,2,1.7999999999999998
camel,WebsocketConsumerTest.java,mockito,verify,19,17.119999999999997
camel,WebsocketConsumerTest.java,mockito,times,19,17.119999999999997
camel,WebsocketConsumerTest.java,mockito,when,2,1.7999999999999998
camel,WebsocketConsumerTest.java,mockito,when,11,9.91
camel,CamelRequestTest.java,mockito,when,1,6.25
camel,CamelRequestTest.java,mockito,mock,1,6.25
camel,CamelRequestTest.java,mockito,verify,1,6.25
camel,ZipkinTracerTest.java,mockito,when,12,13.79
camel,ZipkinTracerTest.java,mockito,mock,12,13.79
camel,CamelKieServerExtensionTest.java,mockito,thenReturn,1,2.27
camel,CamelKieServerExtensionTest.java,mockito,when,2,4.55
wicket,AuthenticatedWebSessionTest.java,mockito,times,1,5.56
wicket,AuthenticatedWebSessionTest.java,mockito,when,1,5.56
wicket,AuthenticatedWebSessionTest.java,mockito,mock,3,16.669999999999998
wicket,AuthenticatedWebSessionTest.java,mockito,verify,1,5.56
wicket,AnnotationsRoleAuthorizationStrategyTest.java,mockito,mock,12,20.0
wicket,DefaultExceptionMapperTest.java,mockito,mock,2,11.110000000000001
wicket,DefaultExceptionMapperTest.java,mockito,verify,1,5.56
wicket,AbstractDefaultAjaxBehaviorTest.java,mockito,mock,1,2.17
wicket,HeaderResponseTest.java,mockito,any,3,5.17
wicket,HeaderResponseTest.java,mockito,when,6,10.34
wicket,HeaderResponseTest.java,mockito,mock,3,5.17
wicket,SessionDestroyTest.java,mockito,never,2,6.67
wicket,SessionDestroyTest.java,mockito,times,3,10.0
wicket,SessionDestroyTest.java,mockito,spy,1,3.3300000000000005
wicket,SessionDestroyTest.java,mockito,verify,5,16.669999999999998
wicket,WicketFilterTest.java,mockito,any,2,0.9900000000000001
wicket,WicketFilterTest.java,mockito,never,2,0.9900000000000001
