project name, file path, num of dependency classes, num of mocked classes,
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/oauth2/handler/OAuth2HandlerModuleTest.java,8,4,50%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/oauth2/handler/CodeAuthorizationResponseHandlerTest.java,29,3,10%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/preload/PipelinedDataPreloaderTest.java,27,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/preload/PipelineExecutorTest.java,32,2,6%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/process/ProcessorTest.java,22,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/render/DefaultServiceFetcherTest.java,22,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/render/SanitizingProxyUriManagerTest.java,16,2,13%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/render/SanitizingResponseRewriterTest.java,18,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/render/CajaResponseRewriterTest.java,11,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/render/RenderingGadgetRewriterTest.java,66,3,5%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/ImageAttributeRewriterTest.java,20,1,5%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/RewriterTestBase.java,29,4,14%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/DefaultContentRewriterRegistryTest.java,13,1,8%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/BaseRewriterTestCase.java,25,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/DomWalkerTest.java,10,2,20%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/PipelineDataGadgetRewriterTest.java,38,1,3%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/StyleTagProxyEmbeddedUrlsVisitorTest.java,29,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/OsTemplateXmlLoaderRewriterTest.java,30,3,10%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/CacheEnforcementVisitorTest.java,27,5,19%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/ProxyingVisitorTest.java,15,2,13%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/BaseTagRemoverRewriterTest.java,11,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/CssResponseRewriterTest.java,22,1,5%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/DomWalkerTestBase.java,21,4,19%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/ContextAwareRegistryTest.java,16,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/StyleTagExtractorVisitorTest.java,24,2,8%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/ImageResizeRewriterTest.java,16,2,13%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/image/ImageRewriterTest.java,19,1,5%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/js/DefaultJsCompilerTest.java,14,3,21%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/rewrite/js/ClosureJsCompilerTest.java,31,9,29%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/OAuthCallbackServletTest.java,6,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/ProxyServletTest.java,21,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/ConcatProxyServletTest.java,18,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/GadgetsHandlerTest.java,67,2,3%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/HtmlAccelServletTest.java,29,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/JsServletTest.java,29,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/GadgetRenderingServletTest.java,19,4,21%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/ETagFilterTest.java,15,2,13%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/ETaggingHttpResponseTest.java,14,2,14%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/GadgetsHandlerServiceTest.java,55,2,4%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/HttpRequestHandlerTest.java,53,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/ProxyHandlerTest.java,36,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/RpcServletTest.java,14,4,29%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/MakeRequestHandlerTest.java,42,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/MakeRequestServletTest.java,28,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/ServletUtilTest.java,25,2,8%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/CajaContentRewriterTest.java,33,4,12%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/servlet/HttpGadgetContextTest.java,7,0,0%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/templates/tags/IfTagHandlerTest.java,16,1,6%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/templates/tags/AbstractTagHandlerTest.java,17,1,6%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/templates/tags/RepeatTagHandlerTest.java,16,1,6%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/templates/tags/FlashTagHandlerTest.java,36,1,3%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/DefaultProxyUriManagerTest.java,16,1,6%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/DefaultConcatUriManagerTest.java,20,1,5%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/DefaultJsVersionerTest.java,21,2,10%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/UriManagerTestBase.java,19,6,32%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/AllJsIframeVersionerTest.java,16,2,13%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/DefaultIframeUriManagerTest.java,34,1,3%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/DefaultJsUriManagerTest.java,23,2,9%
shindig,/gadgets/src/test/java/org/apache/shindig/gadgets/uri/DefaultOAuthUriManagerTest.java,8,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/core/config/SocialApiGuiceModuleTest.java,16,2,13%
shindig,/social-api/src/test/java/org/apache/shindig/social/core/oauth/OAuth2ImplicitFlowTest.java,12,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/core/oauth/OAuth2ClientCredentialFlowTest.java,11,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/core/oauth/OAuthAuthenticationHanderTest.java,24,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/core/oauth/OAuth2AuthCodeFlowTest.java,17,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/core/oauth2/OAuth2ServiceImplTest.java,7,1,14%
shindig,/social-api/src/test/java/org/apache/shindig/social/dataservice/integration/AbstractLargeRestfulTests.java,41,2,5%
shindig,/social-api/src/test/java/org/apache/shindig/social/opensocial/service/ActivityHandlerTest.java,33,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/opensocial/service/ActivityStreamHandlerTest.java,33,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/opensocial/service/PersonHandlerTest.java,37,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/opensocial/service/AppDataHandlerTest.java,28,0,0%
shindig,/social-api/src/test/java/org/apache/shindig/social/opensocial/service/MessageHandlerTest.java,23,2,9%
shiro,/core/src/test/java/org/apache/shiro/aop/AnnotationResolverTest.java,8,1,13%
shiro,/core/src/test/java/org/apache/shiro/authc/AbstractAuthenticatorTest.java,13,1,8%
shiro,/core/src/test/java/org/apache/shiro/authz/aop/RoleAnnotationHandlerTest.java,11,1,9%
shiro,/core/src/test/java/org/apache/shiro/concurrent/SubjectAwareExecutorServiceTest.java,12,1,8%
shiro,/core/src/test/java/org/apache/shiro/concurrent/SubjectAwareExecutorTest.java,8,1,13%
shiro,/core/src/test/java/org/apache/shiro/realm/ldap/DefaultLdapRealmTest.java,11,2,18%
shiro,/core/src/test/java/org/apache/shiro/realm/ldap/JndiLdapContextFactoryTest.java,14,1,7%
shiro,/core/src/test/java/org/apache/shiro/session/mgt/DefaultSessionManagerTest.java,15,1,7%
shiro,/core/src/test/java/org/apache/shiro/subject/DelegatingSubjectTest.java,17,1,6%
shiro,/core/src/test/java/org/apache/shiro/test/ExampleShiroUnitTest.java,5,1,20%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/GuiceEnvironmentTest.java,6,1,17%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/ShiroModuleTest.java,24,4,17%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/BeanTypeListenerTest.java,25,4,16%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/LifecycleTypeListenerTest.java,7,1,14%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/ShiroSessionScopeTest.java,9,3,33%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/ShiroMatchersTest.java,6,1,17%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/DestroyableInjectionListenerTest.java,3,2,67%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/InitializableInjectionListenerTest.java,3,1,33%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/aop/AopAllianceMethodInterceptorAdapterTest.java,6,2,33%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/aop/AopAllianceMethodInvocationAdapterTest.java,5,1,20%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/ShiroWebModuleTest.java,44,3,7%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/WebGuiceEnvironmentTest.java,10,3,30%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/SimpleFilterChainTest.java,13,4,31%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/FilterConfigTest.java,13,5,38%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/PathMatchingFilterProviderTest.java,6,1,17%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/AbstractInjectionProviderTest.java,13,1,8%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/SimpleFilterChainResolverTest.java,17,6,35%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/FilterChainResolverProviderTest.java,15,2,13%
shiro,/support_guice/src/test/java/org/apache/shiro/guice/web/GuiceShiroFilterTest.java,7,2,29%
shiro,/support_spring/src/test/java/org/apache/shiro/spring/remoting/SecureRemoteInvocationFactoryTest.java,14,1,7%
shiro,/support_spring/src/test/java/org/apache/shiro/spring/web/ShiroFilterFactoryBeanTest.java,14,4,29%
shiro,/web/src/test/java/org/apache/shiro/web/WebTest.java,4,2,50%
shiro,/web/src/test/java/org/apache/shiro/web/env/EnvironmentLoaderServiceTest.java,16,1,6%
shiro,/web/src/test/java/org/apache/shiro/web/filter/PathMatchingFilterTest.java,8,2,25%
shiro,/web/src/test/java/org/apache/shiro/web/filter/PathMatchingFilterParameterizedTest.java,17,1,6%
shiro,/web/src/test/java/org/apache/shiro/web/filter/authc/BasicHttpFilterAuthenticationTest.java,15,2,13%
shiro,/web/src/test/java/org/apache/shiro/web/filter/authz/IpFilterTest.java,10,1,10%
shiro,/web/src/test/java/org/apache/shiro/web/filter/authz/AuthorizationFilterTest.java,15,2,13%
shiro,/web/src/test/java/org/apache/shiro/web/filter/authz/SslFilterTest.java,12,2,17%
shiro,/web/src/test/java/org/apache/shiro/web/filter/authz/PortFilterTest.java,5,2,40%
shiro,/web/src/test/java/org/apache/shiro/web/filter/mgt/SimpleNamedFilterListTest.java,12,2,17%
shiro,/web/src/test/java/org/apache/shiro/web/filter/mgt/PathMatchingFilterChainResolverTest.java,19,3,16%
shiro,/web/src/test/java/org/apache/shiro/web/mgt/DefaultWebSecurityManagerTest.java,32,3,9%
shiro,/web/src/test/java/org/apache/shiro/web/mgt/CookieRememberMeManagerTest.java,18,4,22%
shiro,/web/src/test/java/org/apache/shiro/web/servlet/ShiroHttpServletRequestTest.java,15,4,27%
shiro,/web/src/test/java/org/apache/shiro/web/servlet/SimpleCookieTest.java,8,2,25%
shiro,/web/src/test/java/org/apache/shiro/web/servlet/OncePerRequestFilterTest.java,10,3,30%
shiro,/web/src/test/java/org/apache/shiro/web/session/HttpServletSessionTest.java,6,1,17%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/client/config/keys/LazyClientIdentityIteratorTest.java,13,2,15%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/compression/BuiltinCompressionsTest.java,19,1,5%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/file/util/BasePathTest.java,22,1,5%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/future/DefaultSshFutureTest.java,9,1,11%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/keyprovider/KeyIdentityProviderResolutionTest.java,14,1,7%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/keyprovider/KeyPairProviderTest.java,17,2,12%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/keyprovider/MultiKeyIdentityProviderTest.java,16,2,13%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/mac/BuiltinMacsTest.java,18,1,6%
mina-sshd,/sshd-common/src/test/java/org/apache/sshd/common/signature/BuiltinSignaturesTest.java,15,1,7%
mina-sshd,/sshd-contrib/src/test/java/org/apache/sshd/contrib/client/auth/password/InteractivePasswordIdentityProviderTest.java,18,2,11%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/agent/AgentTest.java,36,1,3%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/client/ClientAuthenticationManagerTest.java,37,5,14%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/client/keyverifier/KnownHostsServerKeyVerifierTest.java,42,2,5%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/client/keyverifier/StaticServerKeyVerifierTest.java,15,2,13%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/PropertyResolverUtilsTest.java,17,2,12%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/AttributeStoreTest.java,11,3,27%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/channel/ChannelPipedOutputStreamTest.java,12,1,8%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/channel/ChannelAsyncOutputStreamTest.java,17,4,24%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/cipher/BuiltinCiphersTest.java,20,1,5%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/io/DefaultIoServiceFactoryFactoryTest.java,8,2,25%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/kex/BuiltinDHFactoriesTest.java,18,1,6%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/common/kex/extension/KexExtensionHandlerTest.java,21,1,5%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/server/PublickeyAuthenticatorTest.java,19,2,11%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/server/config/keys/AuthorizedKeysAuthenticatorTest.java,21,1,5%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/server/config/keys/DefaultAuthorizedKeysAuthenticatorTest.java,14,1,7%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/server/forward/ForwardingFilterTest.java,7,1,14%
mina-sshd,/sshd-core/src/test/java/org/apache/sshd/server/shell/InvertedShellWrapperTest.java,20,1,5%
mina-sshd,/sshd-ldap/src/test/java/org/apache/sshd/ldap/LdapPasswordAuthenticatorTest.java,14,1,7%
mina-sshd,/sshd-ldap/src/test/java/org/apache/sshd/ldap/LdapPublickeyAuthenticatorTest.java,22,1,5%
mina-sshd,/sshd-openpgp/src/test/java/org/apache/sshd/openpgp/PGPUtilsKeyFingerprintTest.java,43,1,2%
mina-sshd,/sshd-putty/src/test/java/org/apache/sshd/putty/PuttyKeyUtilsTest.java,27,1,4%
mina-sshd,/sshd-scp/src/test/java/org/apache/sshd/scp/server/ScpCommandFactoryTest.java,11,2,18%
mina-sshd,/sshd-sftp/src/test/java/org/apache/sshd/sftp/client/SftpVersionSelectorTest.java,14,1,7%
mina-sshd,/sshd-sftp/src/test/java/org/apache/sshd/sftp/client/DefaultCloseableHandleTest.java,14,1,7%
mina-sshd,/sshd-sftp/src/test/java/org/apache/sshd/sftp/client/extensions/BuiltinSftpClientExtensionsTest.java,9,2,22%
mina-sshd,/sshd-sftp/src/test/java/org/apache/sshd/sftp/server/SftpSubsystemFactoryTest.java,8,1,13%
skywalking,/agent-analyzer/src/test/java/org/apache/skywalking/oap/server/analyzer/provider/meter/process/MeterProcessorTest.java,39,3,8%
skywalking,/agent-analyzer/src/test/java/org/apache/skywalking/oap/server/analyzer/provider/trace/UninstrumentedGatewaysConfigTest.java,8,0,0%
skywalking,/agent-analyzer/src/test/java/org/apache/skywalking/oap/server/analyzer/provider/trace/TraceSamplingPolicyWatcherTest.java,17,0,0%
skywalking,/cluster-consul-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/consul/ConsulCoordinatorTest.java,26,8,31%
skywalking,/cluster-consul-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/consul/ClusterModuleConsulProviderTest.java,34,4,12%
skywalking,/cluster-consul-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/consul/ITClusterModuleConsulProviderFunctionalTest.java,33,2,6%
skywalking,/cluster-etcd-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/etcd/ITClusterModuleEtcdProviderFunctionalTest.java,27,2,7%
skywalking,/cluster-etcd-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/etcd/ITClusterEtcdPluginTest.java,23,2,9%
skywalking,/cluster-kubernetes-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/kubernetes/ClusterModuleKubernetesProviderTest.java,19,2,11%
skywalking,/cluster-kubernetes-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/kubernetes/KubernetesCoordinatorTest.java,31,3,10%
skywalking,/cluster-nacos-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/nacos/ITClusterModuleNacosProviderFunctionalTest.java,30,2,7%
skywalking,/cluster-nacos-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/nacos/NacosCoordinatorTest.java,21,3,14%
skywalking,/cluster-zookeeper-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/zookeeper/ITClusterModuleZookeeperProviderFunctionalTest.java,29,2,7%
skywalking,/cluster-zookeeper-plugin/src/test/java/org/apache/skywalking/oap/server/cluster/plugin/zookeeper/ZookeeperCoordinatorTest.java,20,5,25%
skywalking,/configuration-api/src/test/java/org/apache/skywalking/oap/server/configuration/api/ConfigWatcherRegisterTest.java,14,0,0%
skywalking,/configuration-consul/src/test/java/org/apache/skywalking/oap/server/configuration/consul/ConsulConfigurationWatcherRegisterTest.java,26,2,8%
skywalking,/configuration-discovery-receiver-plugin/src/test/java/org/apache/skywalking/oap/server/recevier/configuration/discovery/AgentConfigurationsWatcherTest.java,13,1,8%
skywalking,/configuration-k8s-configmap/src/test/java/org/apache/skywalking/oap/server/configuration/configmap/ConfigmapConfigWatcherRegisterTest.java,21,1,5%
skywalking,/configuration-nacos/src/test/java/org/apache/skywalking/oap/server/configuration/nacos/NacosConfigWatcherRegisterTest.java,12,2,17%
skywalking,/configuration-zookeeper/src/test/java/org/apache/skywalking/oap/server/configuration/zookeeper/ut/ZookeeperConfigWatcherRegisterTestCase.java,11,2,18%
